author_id,friend_id,claim_id
7dc3699ae2e83b86a5a1ce881cbcd961,06975ff4e2853b90abbfcc0b7faa0a92,27
f827c165c6e13f759852045fe414443e,5401fef00e04351885d3bfbaa90aed29,27
e02233a29c38340eaeb9879ee2185a24,1672d03fae31305d85927e4b9e12415e,27
b4ba5ec1aa8633f48133131394d32fe6,43535298ea293dadbcb8ec1fcd73d058,27
ed0dfd7336123b2abb13910fa52b3237,6351cbfe1d683d5ea7b0193697b5ec56,27
e9bf0ddf59373940b9532adc42aafdf1,3e5b2b1a380933b98165b13f1d5c33f4,27
08deffd381b93e89895851b6b2135e36,73a7fc6abe03306fa4888bcf4e4ea825,27
f92f6e82badb3e74b31f3907429ed95a,3e5b2b1a380933b98165b13f1d5c33f4,27
3ff7b2d3b832319db1d5ac6adffeeeb5,4f92957bf334314a97fe752fb0b8a5a1,27
6ee4c4f5cc7a37c78ee5c6fdaafab0b5,4f92957bf334314a97fe752fb0b8a5a1,27
e9bf9c8a13973c34bfa8ea57c5bfc77c,dabe43abaaf336f1837b9828e1d4fe2a,27
7e28d9f84be030808abaa921dd233486,dabe43abaaf336f1837b9828e1d4fe2a,27
760a35b04d083f589c2463d1f6013483,73a7fc6abe03306fa4888bcf4e4ea825,27
ab2b87e665823969899afaf421cb52d5,4e7fd8682572385cbd5b535383570e0f,27
ab2b87e665823969899afaf421cb52d5,e5e8b735c0e437c48e5318d99c0c13fe,27
7abb2e3b978a32018431589f2022cd5f,43535298ea293dadbcb8ec1fcd73d058,27
8920784183fa34b3905caa381cba1971,b1ca265031743615b86053f2bb8a9467,27
b6d1caca5fd13276aff8ebf7704e9069,a24b6f3b3ed637628540d2a43a5cf4e4,27
570287287cb93e56bbb44719110ec608,76565e11a6283cc88eb2ca0af595ef3e,27
4d1b312167f13d2b8ab1bac209e05f4e,33c11c6552f430dea78866a4a94318fe,27
ca7ec9aa8944378f9fb55286933810d7,66d1d4913ecb3c22bb5097c0ae3854fe,27
848315f9374e347f8f5f057fcd97d7de,b0b34342385935199777f196dc3dc079,27
5d959e89a5bf31db95ef5f61fec15b34,6b9a3ca0056d372982d07e2ef78fab81,27
92cfdbfad64a3903866ea037dc870db1,35e3d77fb9aa3b42a2496e0793410383,27
4f33b321de63351787966fc8cbe5f67b,4f92957bf334314a97fe752fb0b8a5a1,27
4b859d83279730f0871416c093810a6d,33c11c6552f430dea78866a4a94318fe,27
8f388e8ea4a7389a9d77aacb69e39d2f,1672d03fae31305d85927e4b9e12415e,27
e84fdef56a11367c959fc0156df63953,6285995487b539a48cfe45a2b250710b,27
49ce02ee0b2d3889941063a3e84d5d00,c01e8d395c443333918892b3dd2d368a,27
be54de36331a354f9e8bf7125f92c298,6b9a3ca0056d372982d07e2ef78fab81,27
5df51e08d629391ba7609e3af83f6ec1,76565e11a6283cc88eb2ca0af595ef3e,27
7541a4fb079c3ac7880217c526107ab1,3e5b2b1a380933b98165b13f1d5c33f4,27
e3098a68e19c356b984603e49e71d257,3324eb9b85633543b0e73759e6f3ca63,27
e74409c31962319a9c6fb53b75a53a5e,4f92957bf334314a97fe752fb0b8a5a1,27
69e3f6556a7f333ab50cd357bda8e5dc,5401fef00e04351885d3bfbaa90aed29,27
f0d2aa9a752439c9ad334a6cd787e4ac,6b9a3ca0056d372982d07e2ef78fab81,27
33411f1ea7d133d5bba5e63e2d42832d,6285995487b539a48cfe45a2b250710b,27
e70a39973e6234bdaf1f48467956bb8f,ef53e5f39b74315f84e07c0c2200e8c5,27
f841ecf4a037379496174e7ada8c9b42,36713045d6493d568243578c898da2f4,27
453d1117bad331d7a066fb6676635d8f,43535298ea293dadbcb8ec1fcd73d058,27
ad07422dedc53874baebfa1568829a4c,6285995487b539a48cfe45a2b250710b,27
8252b2d29c1b3056bc61b2ba50913ad6,dabe43abaaf336f1837b9828e1d4fe2a,27
56ef22ddf10e3f0d86d5596ed3de566b,b1ca265031743615b86053f2bb8a9467,27
da18ad4aa4c23ed8b7d63648d75a3ea0,4f92957bf334314a97fe752fb0b8a5a1,27
3eaed3a881f23f5d8640d7654a36ff28,a24b6f3b3ed637628540d2a43a5cf4e4,27
8780c6a7b05a36498c576e699d7a9c4f,dabe43abaaf336f1837b9828e1d4fe2a,27
791b16d864843c31ba0f80568baa5c7c,4f92957bf334314a97fe752fb0b8a5a1,27
cb1ac5d3a4033299a21a10cbe3800c8f,33c11c6552f430dea78866a4a94318fe,27
708dec9a5971371c8f404f7436090929,1672d03fae31305d85927e4b9e12415e,27
4edfb6e9748e371d8e8c8ceab32fa581,6b9a3ca0056d372982d07e2ef78fab81,27
a3ddf948057d3d299124781601128599,6285995487b539a48cfe45a2b250710b,27
b70e24b83c1d3a1ba8347281dd41b1b9,1672d03fae31305d85927e4b9e12415e,27
4d19c7d6ca3830e68979e3bb46c17412,b1ca265031743615b86053f2bb8a9467,27
46f209c2dadb3b58aa65f379fd257f02,4f92957bf334314a97fe752fb0b8a5a1,27
66d1d4913ecb3c22bb5097c0ae3854fe,43535298ea293dadbcb8ec1fcd73d058,27
980074e9c0633ac9a603c1a8588e54fe,e497959dc2863e6eaf7035e43e9ab932,20
c5aa676b377132b09420cec4271cd2f7,6b9a3ca0056d372982d07e2ef78fab81,27
a5dabab20d2d3ea799cc4f0c4d47cc09,4f92957bf334314a97fe752fb0b8a5a1,27
c9a671f4e6703a35a00e449639c7c409,1672d03fae31305d85927e4b9e12415e,27
b790d84a9cf0332d88cc72f55f680d10,ad07422dedc53874baebfa1568829a4c,27
e9bca77df5b33a8a9d8c769431c0e084,1672d03fae31305d85927e4b9e12415e,27
4789e800417537039215ce7c449fecd4,178c1e6f0014328abe7cc3e13464de75,27
908e7d08643a319b9d5237f50d37993c,6b9a3ca0056d372982d07e2ef78fab81,27
314b341f0d2f322fa53da40e2a164a4a,33c11c6552f430dea78866a4a94318fe,27
315aee0903093c1eae0298203e176fef,b1ca265031743615b86053f2bb8a9467,27
cdcb97852813395d8011ade091924afd,b6d1caca5fd13276aff8ebf7704e9069,27
680b0ac0a73b39b4ad56548a9c52dd7e,66d1d4913ecb3c22bb5097c0ae3854fe,27
0bbc84fc69573a618689ec928f0f1e8d,1672d03fae31305d85927e4b9e12415e,27
4b62ddaced89315c8768e3a66f4d0ec0,1672d03fae31305d85927e4b9e12415e,27
74533491cc9c3bc39526503ca59b708d,dabe43abaaf336f1837b9828e1d4fe2a,27
526c84b2a1e83104b96f4f28ca4a3c96,b0c8e3f3eecd350eb2ca62d92c2895f3,27
344a9c1e2a88397dbadb73e779f9e290,8f86fcabdebf34d3a1228fcb9001d66c,27
6d6b62505f123337a1fcf6b514c1dcc8,33c11c6552f430dea78866a4a94318fe,27
7cea97ba89fd30e2a3dd5fd19c0ca66d,33c11c6552f430dea78866a4a94318fe,27
c0a0778fd438305eb99b855b66fe584e,5401fef00e04351885d3bfbaa90aed29,27
eee037de7b83371387fb4d3609dd3919,458fce35f8ef3d2dada8955d2b9da410,27
91f1d5a1cbc439c0a93972507a6a8055,5401fef00e04351885d3bfbaa90aed29,27
2e8a1155fe803328a20826753a931f10,178c1e6f0014328abe7cc3e13464de75,27
a2c4fee5bf8536c49d8eaab2ad46e4c5,b1ca265031743615b86053f2bb8a9467,27
e9f3894e5ae13618b38ff1110799ff53,6351cbfe1d683d5ea7b0193697b5ec56,27
0b9f75a4e80439acb1ee6dfae5a51e57,b1ca265031743615b86053f2bb8a9467,27
ad998f092bf232ee813517d99f390de3,66d1d4913ecb3c22bb5097c0ae3854fe,27
dee6b2fbb59935dfabda94c1150cd6fa,3d85c300b3b13a459480c0d1c2cdaebc,27
74afbf4d4c2a3e2aad1b3a7804923cc2,6b9a3ca0056d372982d07e2ef78fab81,27
96d89e838fe03edd96f28234e141def6,66d1d4913ecb3c22bb5097c0ae3854fe,27
ce4c19de9d6d3df7b45ed5e2fd3f43f0,5401fef00e04351885d3bfbaa90aed29,27
ed23fcdc1e923003b267df079e624b79,dabe43abaaf336f1837b9828e1d4fe2a,27
3afe52d01d6a3bd0b75700bd3ad997b2,3324eb9b85633543b0e73759e6f3ca63,27
eb97542f2ddd3bd9a52bb319b3134afa,e497959dc2863e6eaf7035e43e9ab932,27
6a8d0f9426753560888f27063e5cfc43,dabe43abaaf336f1837b9828e1d4fe2a,27
abf8a3c3d02b3339b6487cb5ecf5593a,3d6aab56e29c39629ddcb2e5b42b19a4,27
e61a26e0c0413b3abaf85e71c3d81ee2,183b044bf9be3577973dca1622e934fb,27
c3b01c1bd9e8397a9440bd7d3e820480,6b9a3ca0056d372982d07e2ef78fab81,27
6912476125083f24b3fe80d6d7044a41,9d1ff3e70d223409ad9444c37bd66093,27
950bc2dbb2163d9790ab860d23942c02,76565e11a6283cc88eb2ca0af595ef3e,27
38240de5256f31e79836bf6b5a2ae553,43535298ea293dadbcb8ec1fcd73d058,27
50685d165e663f5ab336581df24f37d3,624d8fba60fb3c49b7481433e18eb2a3,27
41feeb87da99329f976ed4ae8d01d3fc,3e5b2b1a380933b98165b13f1d5c33f4,27
33fe0103bab93b42a9d2e1fad78916ac,6285995487b539a48cfe45a2b250710b,27
f86a79185cd2358c8c3ee8b609d2c729,6b9a3ca0056d372982d07e2ef78fab81,27
d01028ec07223e66b91a3094d04bafa7,dabe43abaaf336f1837b9828e1d4fe2a,27
1115ea8e30bf39bda004e65c88386631,178c1e6f0014328abe7cc3e13464de75,27
2f191833945d3ea08166435997007171,178c1e6f0014328abe7cc3e13464de75,27
52de31c24c5a36f9aa0240888cc079ae,1b2b341116c5354e9d4b088a9088e731,27
b8ebc573d8bd34e1b6a210a89f859ed8,43535298ea293dadbcb8ec1fcd73d058,27
36bc1bd52aa53e5596912d328ad8a45b,b1ca265031743615b86053f2bb8a9467,27
72fc34d41e433bfcb024bd59836ef610,6b9a3ca0056d372982d07e2ef78fab81,27
73a7fc6abe03306fa4888bcf4e4ea825,3324eb9b85633543b0e73759e6f3ca63,27
b7e4a32559db388ca32a94f7ef8739db,8f86fcabdebf34d3a1228fcb9001d66c,27
88e3db23d6d63aaeaabd5242c843e388,65aecfc5243239c2b6047ae47c2b8bd7,27
4b1bdcd08dfa34618d970e8c3678c7c4,1672d03fae31305d85927e4b9e12415e,27
8967c78da37131c5ade414783568ec2f,6285995487b539a48cfe45a2b250710b,27
84ac4ea77e5a36e3a5d7f2293cac1212,43bdb69aa80c31518d456c782749ef47,27
daa023f3672b3851b65f0a4da9fcdac2,3d6aab56e29c39629ddcb2e5b42b19a4,27
81b17ee89f2a305392bc20047de181bb,6b9a3ca0056d372982d07e2ef78fab81,27
fe8adaca29ef37d3a9de950a3cc7fa44,1672d03fae31305d85927e4b9e12415e,27
b33ab99b9dd430f8a82c8a9b0ca743d9,dabe43abaaf336f1837b9828e1d4fe2a,27
2f9d3543c6f7375d9747764a706b880d,ec0a6173d58135e992d08c0346410ad6,27
13cc7287d883396da4da8dcbecd86456,3d6aab56e29c39629ddcb2e5b42b19a4,27
92b95c8147ef321583f6ff9121051283,45889d11274f3624b7f58b3d7f3dcedb,27
56e5811896753b03af4228d747988c33,a72c7b9881cd389eb79ff95e7e29b3c2,27
43911dfee6573c5c87894a7dac0823f1,b1ca265031743615b86053f2bb8a9467,27
e360b032d4753407b2d4e519dd852c8f,33c11c6552f430dea78866a4a94318fe,27
b7d0bf3f676f3a0e984bab0e54dc2def,4f92957bf334314a97fe752fb0b8a5a1,27
ca43d6c81182323db0e132341b486c99,6b9a3ca0056d372982d07e2ef78fab81,27
1878f2d33f933924ac121933feaa0bb2,3d6aab56e29c39629ddcb2e5b42b19a4,27
386b2b8537583d18b37083fa3ab0f036,3d6aab56e29c39629ddcb2e5b42b19a4,27
02f7c06d60b830cfb8935c0ae9f827cd,33c11c6552f430dea78866a4a94318fe,27
645ed96dda743a59a678367f0bfd2dae,3e5b2b1a380933b98165b13f1d5c33f4,27
f9cbdbf2e18839ad8e365d18471a5ea3,b1ca265031743615b86053f2bb8a9467,27
cf7defbe9883356fae5cb1c937f3657f,33c11c6552f430dea78866a4a94318fe,27
ffb8755573c53f1498278b84f9212d18,5401fef00e04351885d3bfbaa90aed29,27
2f33459ded103ffa8eb90a11ae713ac3,b1ca265031743615b86053f2bb8a9467,27
607db52bdc1f336a96e28d3421dc28b1,76565e11a6283cc88eb2ca0af595ef3e,27
40990fabf9b33eedb101b22c0e22c139,6b9a3ca0056d372982d07e2ef78fab81,27
d3c28168faeb30e78e35dfc7633ec7d5,0cbea96344fb3bd8856b5d96239b328c,27
d1cf29df0e2d33898b90008ff45d241d,6285995487b539a48cfe45a2b250710b,27
9f45718f125833f2b695f2c33100a931,6285995487b539a48cfe45a2b250710b,27
a60e6564f8a83890802092759831a44e,dabe43abaaf336f1837b9828e1d4fe2a,27
274b315f16af34dc92295e7ac8207c93,33c11c6552f430dea78866a4a94318fe,27
b6dcd318991a36dc986e78d0c532642b,a72c7b9881cd389eb79ff95e7e29b3c2,27
ca95b447f5b837698217610a5b540d10,6b9a3ca0056d372982d07e2ef78fab81,27
5e5beb2958de3e638ec1b53c9cc02296,5401fef00e04351885d3bfbaa90aed29,27
c1bb582d3c2430c09d110b295a9b06b4,f4415c5de52a373c943c627b97d93f33,27
6894c948f00039b2bb65fc038fdcddcc,609162f8388835f7a862905d1fa02d6f,27
32ec6d9cad783d729e00ca3c33462396,3e5b2b1a380933b98165b13f1d5c33f4,27
8bcb8feabf1337fd9712cf34bb8aef96,5401fef00e04351885d3bfbaa90aed29,27
0d75a0ef2d5d3ac49ea14313c180833d,73a7fc6abe03306fa4888bcf4e4ea825,27
f6ee550d8be03c878541df92df399a30,5401fef00e04351885d3bfbaa90aed29,27
b71b5b173e70397ab4a6ae38554893f1,6351cbfe1d683d5ea7b0193697b5ec56,27
688cd478f9d33b879846fa66987913a0,5401fef00e04351885d3bfbaa90aed29,27
56a9001aba633d8f82e96d3e4c81046c,ec0a6173d58135e992d08c0346410ad6,27
d1ae4656b3ae3b0ea560da27735c14e6,b1ca265031743615b86053f2bb8a9467,27
baaf0d35cd4831e9ba4faa38e5cbf3fb,a24b6f3b3ed637628540d2a43a5cf4e4,27
21f5a6c9ccca31078ddd0fc3d808ebcb,1672d03fae31305d85927e4b9e12415e,27
f624a3ea217d3665a032caf1c414a5fc,a24b6f3b3ed637628540d2a43a5cf4e4,27
e2c9b93ea3b435e2aeb4a1335eebbc70,6b9a3ca0056d372982d07e2ef78fab81,27
192f7b0133b83d77b813f2227a4a4c45,abf8a3c3d02b3339b6487cb5ecf5593a,27
a280c8f8fba239d68d1642202f8dcc09,43535298ea293dadbcb8ec1fcd73d058,27
9939a1f099c131f1afedea1656268832,458fce35f8ef3d2dada8955d2b9da410,27
3bdba7080acb355e95dde47d023ff53d,02f1745b6cc43ee1a7fee2244035a199,27
e0c151ef0c3e3b7c9a6d33a5dcf09ac6,6b9a3ca0056d372982d07e2ef78fab81,27
509e4341b8bf3422ac3324db5fd9e7e9,33c11c6552f430dea78866a4a94318fe,27
24a08f793963359392168896c01c4b18,4f92957bf334314a97fe752fb0b8a5a1,27
356cade945c43135a6cd395117b1da62,1672d03fae31305d85927e4b9e12415e,27
57b827ab700d390c9e752d770e104228,b1ca265031743615b86053f2bb8a9467,27
5a49043b72a73fa9a584622c7b07d140,1672d03fae31305d85927e4b9e12415e,27
5a49043b72a73fa9a584622c7b07d140,9eaeadb969dc30168eb52ce223d8c8a5,27
38d578aaf4d1301fb0aa1cb839fe2cc0,b1ca265031743615b86053f2bb8a9467,27
0ab98c2ced103be39f5f2043df788530,609162f8388835f7a862905d1fa02d6f,27
f69c7ff1c754311d8d53f9428edf32f7,1672d03fae31305d85927e4b9e12415e,27
2860c0ee866b327eb1c345e35e167ed4,3d85c300b3b13a459480c0d1c2cdaebc,27
6351cbfe1d683d5ea7b0193697b5ec56,dabe43abaaf336f1837b9828e1d4fe2a,27
bda79de0674d3fa99dbd12450853a933,6f6fa4e8e36535178c23dc57c4a7c5e5,27
b68e1663ff8736ab9ad2abd53f95b1cc,1672d03fae31305d85927e4b9e12415e,27
500fb3457882370987deeb807b8a25f1,dabe43abaaf336f1837b9828e1d4fe2a,27
cbfacc8e620434a1b1748af33467f6ea,fb31f92ba9a93d65b718daf6efe6fea7,27
9a9e4af86abd3d02a6bfd590b65e11fb,76565e11a6283cc88eb2ca0af595ef3e,27
1b2b341116c5354e9d4b088a9088e731,fe6479a78bae3188992209e434d64511,27
aa3ae15477e6305698a5bc1bd104c887,43535298ea293dadbcb8ec1fcd73d058,27
0b2123a4b8403dd0a885df6739d2373d,33c11c6552f430dea78866a4a94318fe,27
bdcbd361c18339c2a9255b6818385804,e497959dc2863e6eaf7035e43e9ab932,27
54ec4c8b02ba3e68a61f55394f56c462,6b9a3ca0056d372982d07e2ef78fab81,27
4cf3b227be3d3dfaba1e561fac1fa88a,5401fef00e04351885d3bfbaa90aed29,27
37bf193ccb3739f5a0f19bdf6290bec7,ab2b87e665823969899afaf421cb52d5,27
1e9caabc1a8438de8a1a1c83a253f427,33c11c6552f430dea78866a4a94318fe,27
31bd224f663730c696cf28c13f67b0af,06975ff4e2853b90abbfcc0b7faa0a92,27
b61cfe8cb57b3c8a902d540d58e25d47,178c1e6f0014328abe7cc3e13464de75,27
f55aa8f3f5153301acb8e924c48b107d,3d6aab56e29c39629ddcb2e5b42b19a4,27
1f927257176a3c948f6868deb2cf742b,dabe43abaaf336f1837b9828e1d4fe2a,27
287a0862d88434c681496f6ae1943c11,1672d03fae31305d85927e4b9e12415e,27
88af4e36a4433dd6b35698849610cbb6,33c11c6552f430dea78866a4a94318fe,27
a165a7c0e1d0349a8d530b6b32b2bb28,1672d03fae31305d85927e4b9e12415e,27
ef53e5f39b74315f84e07c0c2200e8c5,76565e11a6283cc88eb2ca0af595ef3e,27
74d5648ca7483632b825eb286bcffddf,5401fef00e04351885d3bfbaa90aed29,27
74406b5ec1d93b4ab559e7d40d74296c,dabe43abaaf336f1837b9828e1d4fe2a,27
61597ae82c363a4fbd7bd24c76e44fb9,d1ae4656b3ae3b0ea560da27735c14e6,27
e1aa93be935a3ff28d13c00bc040a1b4,6285995487b539a48cfe45a2b250710b,27
70dadbd336a134ed8332a77b4ab09fa6,6b9a3ca0056d372982d07e2ef78fab81,27
af65262ac8e03a66b3137105e9869a5c,5401fef00e04351885d3bfbaa90aed29,27
21960f7e5d013631a6fdb252a15c33f8,5401fef00e04351885d3bfbaa90aed29,27
6f6fa4e8e36535178c23dc57c4a7c5e5,33c11c6552f430dea78866a4a94318fe,27
5fa35afa82963ce88ecbc0c8c4a42598,33c11c6552f430dea78866a4a94318fe,27
35c42bd4aed7349ba72b438e8c6bf8dd,9e9eeee3b63731848db1bd6af3a8441d,27
e0caa397e00a3c0fac5df3bf1bff352f,6b9a3ca0056d372982d07e2ef78fab81,27
97425f3d68f531ca8260e13da5c4e46b,45889d11274f3624b7f58b3d7f3dcedb,27
513a74006ddf3762ae3d2be501fb6f5c,4f92957bf334314a97fe752fb0b8a5a1,27
06a613a56417305a8ff84d1a0f5c2d21,2f33459ded103ffa8eb90a11ae713ac3,27
c3058aa533723aec84f0943f54b04131,33c11c6552f430dea78866a4a94318fe,27
c48719d5dfe13934ad830e8d9f6ab959,dabe43abaaf336f1837b9828e1d4fe2a,27
c63b97bbc163390d95ccef451d11f8fb,a24b6f3b3ed637628540d2a43a5cf4e4,27
3e5b2b1a380933b98165b13f1d5c33f4,43535298ea293dadbcb8ec1fcd73d058,27
6a0157a842da3349bcf8e525fb86e686,9a9e4af86abd3d02a6bfd590b65e11fb,27
b2f0f7e2796136c486f8b2a52469007c,ef53e5f39b74315f84e07c0c2200e8c5,27
b882762b6c793aa29aeee4a8caf40e75,4f92957bf334314a97fe752fb0b8a5a1,27
c9cd79d00aa33232b279fa601f05bccc,178c1e6f0014328abe7cc3e13464de75,27
f7bfe91f045b3e53a82e74f96a852a05,b1ca265031743615b86053f2bb8a9467,27
8dbf76ddfc82366a86f6fa7b2105ab33,e9bf9c8a13973c34bfa8ea57c5bfc77c,27
6ef4c46ccb963d22bc57e2be3e44e9e9,43535298ea293dadbcb8ec1fcd73d058,27
68e94e0d320d36ca8b066a2213d82278,6285995487b539a48cfe45a2b250710b,27
04127b1dc8c7366e8d04672ffe48751b,4f92957bf334314a97fe752fb0b8a5a1,27
ead55c2bb98f312b9ef9da1655f24707,1672d03fae31305d85927e4b9e12415e,27
b31f91a7f87e3e7d9ad5024bc85db101,8f86fcabdebf34d3a1228fcb9001d66c,27
9d1e9f126883336cb0ab043695a07833,43535298ea293dadbcb8ec1fcd73d058,27
c4d43551cfeb30e8bcb47954136f27d4,45889d11274f3624b7f58b3d7f3dcedb,27
a1f6873c1b713b93bd0e8e9b644ee61a,b0c8e3f3eecd350eb2ca62d92c2895f3,27
662c7758a9ba3c39ba23f6e1d5b84b78,76565e11a6283cc88eb2ca0af595ef3e,27
aaaa0e9f675739e79d593a4f7a4036f5,4f92957bf334314a97fe752fb0b8a5a1,27
ebfcf0f12e3e3b61a47403f6edfa582d,b1ca265031743615b86053f2bb8a9467,27
2e02224e05883ed6b0abdbad4443873f,66d1d4913ecb3c22bb5097c0ae3854fe,27
a0551db73a7733db9a93937a28e675bf,66d1d4913ecb3c22bb5097c0ae3854fe,27
2d80d86416673c0698b51b0e82028987,33c11c6552f430dea78866a4a94318fe,27
183b044bf9be3577973dca1622e934fb,33c11c6552f430dea78866a4a94318fe,27
68e2188741c839ca9c5bbfd26a5c73c9,4f92957bf334314a97fe752fb0b8a5a1,27
0e70734d42e03a79915a13a372f0b901,33c11c6552f430dea78866a4a94318fe,27
016721ae98d03e10a49af2dfafa72db3,178c1e6f0014328abe7cc3e13464de75,27
458fce35f8ef3d2dada8955d2b9da410,4f92957bf334314a97fe752fb0b8a5a1,27
a270354718b638bb98d1bf836e698a84,3324eb9b85633543b0e73759e6f3ca63,27
53b3cd8c912c3c66bfe8d65d56d4fc22,178c1e6f0014328abe7cc3e13464de75,27
b9e4df8e593f35788d9bc2df375df401,33c11c6552f430dea78866a4a94318fe,27
fa24eaa49b423a149226cacfbc77c384,b62d81b3f17b3dd6b493d52d00c6f56b,27
b0b34342385935199777f196dc3dc079,76565e11a6283cc88eb2ca0af595ef3e,27
0c020fb5193237ecaf2816fb1b1dedc7,d2ecd420425137a7903d1d1a3c5b2e11,27
dd017a6de05f3b89a981f4a6e68e947c,1672d03fae31305d85927e4b9e12415e,27
8056161361fe3afa90e98e7f33a5fb95,4f92957bf334314a97fe752fb0b8a5a1,27
