@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE ClaimFeatureGenerator_claim_type {False,True} 
 @ATTRIBUTE NetworkxFeatureGenerator_average_clustering numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_density numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_load_centrality numeric 
  @DATA 
27a36aee-88c0-3255-a05b-0f9e466078d7, True, 0.0, 0.0134501094776353, 0.0952078705172961, 0.202898550724638, 99.323359424511, 28, -1, 0.289235094620573, 0.0952078705172961, 0.0, 0.103293807641634, 3.24558404977752, 1.0, -1.0, 0.0781369637972427, 0.0, 0.0, 0.0072463768115942, 1.54308063481525, 1, -1, 0.0608917792269702, 0.0, 0.0159117672377055, 0.0383131432239848, 11.4316019811544, 3.64733301811386, 0.0, 0.0291351781810892, 0.0159117672377055 
28bd056c-b80e-348a-a19c-271fd1c8a7b8, False, 0.00181170181170181, 0.00357758480502163, 0.25582089162494, 0.17162307855661, 124.017819551911, 30, -1, 0.163622200249363, 0.255337911794979, 0.0, 0.105320931235018, 3.03660576309031, 1.0, -1.0, 0.0363453199474299, 0.0, 0.0, 0.00180505415162455, 1.54308063481524, 1, -1, 0.0292920157128062, 0.0, 0.0223918604926844, 0.0474873099857485, 11.5892294438064, 3.62668285133672, 0.0, 0.0155793258226528, 0.0223895766053513 
2a00554e-e7a6-3a9b-8ca3-6de3369bad3f, False, 0.0, 0.0666666666666667, 0.91871921182266, 0.630434782608696, 22.4884601681305, 14, -1, 0.390820320459538, 0.91871921182266, 0.0, 0.35355464159812, 2.41453559653088, 1.0, -1.0, 0.169472434957168, 0.0, 0.0, 0.233870967741935, 1.59101294415064, 1, -1, 0.14811360695861, 0.0, 0.176025372672503, 0.0762302560503352, 3.76177669693758, 2.48908729367926, 0.0, 0.0452928350107806, 0.176025372672503 
2b23a3d7-9526-3735-811d-79cdec01829a, False, 0.0, 0.0409745293466224, 0.420441347270616, 0.533333333333333, 49.9840153461019, 21, -1, 0.427888103261329, 0.420441347270616, 0.0, 0.301075268817204, 3.30162655581757, 1.0, -1.0, 0.148995264847517, 0.0, 0.0, 0.0238095238095238, 1.54308063481524, 1, -1, 0.118007280053105, 0.0, 0.0664097085940692, 0.129364217438223, 7.21720191259721, 3.08277722414987, 0.0, 0.0471241997648265, 0.0664097085940692 
2b3b4d1a-173a-3490-8ecd-889300a852b1, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
2d809218-707f-3d86-958e-e4566502d19b, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
2eb6d412-2935-3328-b4de-cd0d37c4b6bf, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
2eef11f8-bebc-3c5f-9940-38ce1cfa5df5, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
30078a6a-fbdf-3b38-bcd0-ad3b1e9e7419, True, 0.0, 0.333333333333333, 0.0, 0.333333333333333, 1.54308063481524, 1, 0.5, 0.5, 0.0, 0.0, 0.333333333333333, 1.54308063481524, 1.0, 0.5, 0.5, 0.0, 0.0, 0.333333333333333, 1.54308063481524, 1, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
3068df08-451e-3df4-b796-4ec507ee4af7, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
356d3319-47ee-3687-a6f7-d4759908d1c6, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
369482fa-068f-3cb6-83f4-5c07cc2e5a8c, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
369c6a52-7594-3a4a-a4dc-1dfb96810456, False, 0.0, 0.0173234342280602, 0.0662007377208309, 0.230550284629981, 61.2066304184008, 23, -1, 0.307755658207508, 0.0662007377208309, 0.0, 0.0697167755991285, 2.39977276919131, 1.0, -1.0, 0.0902877178959536, 0.0, 0.0, 0.00980392156862745, 1.54308063481524, 1, -1, 0.0786530872845345, 0.0, 0.00815918919275238, 0.0452934157238051, 6.34266251025415, 2.75611899462398, 0.0, 0.0274027343526016, 0.00815918919275238 
37614fb1-167f-338b-bd83-005625a87114, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
392f1081-f6ec-3380-9245-7273261a9fae, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
394da488-9f85-3991-aae5-ca6b025e164e, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
3973735d-2d5c-3f2c-8319-9a528b574e31, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
3a2c5222-1471-3492-832e-793e40cfd3c5, True, 0.0, 0.0273291925465838, 0.627450980392157, 0.664251207729469, 444.632500848613, 46, -1, 0.568877657305346, 0.627450980392157, 0.0, 0.365338164251208, 10.6132876812927, 1.0, -1.0, 0.110897266944593, 0.0, 0.0, 0.0144927536231884, 1.54308063481524, 1, -1, 0.0600106741718729, 0.0, 0.0748311255151027, 0.135622953270101, 51.9974639615459, 5.34934670815807, 0.0, 0.0602697729374607, 0.0748311255151027 
3a698f52-c8f0-33cc-b3c0-1c5f9a4ffcc0, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
3c89ee2e-f492-3b0f-a7c7-ef2e0159efe1, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
3d5f43ac-53ae-38d4-9c37-a706c297df7d, False, 0.0, 0.0146929824561404, 0.0179171332586786, 0.0937799043062201, 10.22502204212, 9, -1, 0.181758177243687, 0.0179171332586786, 0.0, 0.0189473684210526, 1.63819248005864, 1.0, -1.0, 0.0973806484239551, 0.0, 0.0, 0.0105263157894737, 1.54308063481524, 1, -1, 0.0954133628702642, 0.0, 0.00221312220105133, 0.0180458909711095, 1.07620119098834, 1.15901508714176, 0.0, 0.0119163401299734, 0.00221312220105133 
3ea2d960-599d-34e3-9752-33cf40d69b65, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
3f0378fd-af56-3093-b233-46b8da6869ff, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
3f063448-1a57-33ad-aa37-bfd57cbc2b7c, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
3f8f3a0f-b38a-3569-bd8f-4001a67ad1dd, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
40923f0c-ef5f-36f2-a60c-eec6a26b5d95, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
41d188e9-08da-3a78-ad8a-060c960f2777, False, 0.0, 0.00404099874220569, 0.036549969541692, 0.169974753176379, 3853.0346052718, 80, -1, 0.609961302742337, 0.036549969541692, 0.0, 0.0377413284390029, 3.98141151343465, 1.0, -1.0, 0.0198940597692518, 0.0, 0.0, 0.00211416490486258, 1.54308063481524, 1, -1, 0.0147992704156062, 0.0, 0.00240134528746022, 0.0270353839118979, 177.434134475698, 5.03956466227578, 0.0, 0.0343185189322321, 0.00240134528746022 
423f3b08-7502-3bec-a5ae-508a7fcf1f4a, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
44746e18-a99b-3c53-9ddf-9b84473a15c7, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
452426d1-a396-3577-b778-3210d47b9b09, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
456e2a68-4c7a-376c-84f1-ddd0c8e1afae, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
4596ee9b-3da1-380b-8e61-64af1549ff20, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
463d4015-0508-3a42-b1f7-b4b977d86de6, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
480589f3-95d4-30e1-bb2a-ea4867e0fdea, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
48707bfa-826d-312c-bae6-3ef4688bf604, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
48871b3b-70d4-3895-9c2b-b28059fc6026, False, 0.0, 0.0258215962441315, 0.162977867203219, 0.394835680751174, 99.5368734047297, 28, -1, 0.406752525786342, 0.162977867203219, 0.0, 0.155524697480659, 2.80573762983078, 1.0, -1.0, 0.103932499907755, 0.0, 0.0, 0.0140845070422535, 1.54308063481524, 1, -1, 0.0853707338910147, 0.0, 0.0258927168572507, 0.0709366827466037, 11.5464696603614, 3.55121262544375, 0.0, 0.040502157124535, 0.0258927168572507 
48b8c2a4-e768-3be4-bc7d-b81b038a2afb, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
49bc2c0b-a79f-3f15-8d9b-6652ce710b90, False, 0.0265540856808218, 0.00656648092906324, 0.057705090751103, 0.167940501079618, 333.219852658625, 19, 0.384995546935985, 0.261732602093293, 0.057423701656217, 0.0, 0.0214723926380368, 2.16795056133571, 1.0, 4.81440548130698e-07, 0.0357184361114663, 0.0, 0.0, 0.00306748466257669, 1.54308063481524, 1, 1.3363520042843e-16, 0.032044373531511, 0.0, 0.00688741318722049, 0.047869057426538, 32.1113232063205, 2.75588281086858, 0.0517373554441558, 0.0305734980088888, 0.00685727278835734 
4a60836f-eb26-346f-845e-9b1ae62cb3ed, False, 0.0, 0.00383900330782046, 0.203582943443795, 0.306155967152191, 259328.437052477, 173, -1, -1, 0.203582943443795, 0.0, 0.0371285140562249, 6.27588394874212, 1.0, -1.0, -1.0, 0.0, 0.0, 0.00200803212851406, 1.54308063481524, 1, -1, -1, 0.0, 0.00941346703421533, 0.0771603011207952, 11595.8979705384, 8.08275338517346, 0.0, 0.0, 0.00941346703421533 
4acc4a8c-bcaf-3b93-93e8-169c5d403262, False, 0.00180166882161895, 0.00115120806841287, 0.00399376013918971, 0.0375766026934791, 1159.91272917707, 60, -1, 0.265849666424766, 0.00399376013918971, 0.0, 0.00658920773549594, 2.9195816765447, 1.0, -1.0, 0.0204784049205793, 0.0, 0.0, 0.000623830318153462, 1.54308063481524, 1, -1, 0.0167550585713834, 0.0, 0.000161741816084607, 0.00480063092815507, 31.7428585102216, 3.73378922246873, 0.0, 0.0106614740091302, 0.000161741816084607 
4e868f08-0d4d-34d1-a5e8-3ede1f21d716, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
4ec5fbc7-affb-3fd4-ac31-e2dab819a9dc, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
4f3645e4-e1d6-3639-836a-1f8bc8400c25, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
4f393cf0-5a75-3a66-8c6e-225c191efac9, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
4f60aadc-fbe8-3c2d-8b34-777138581833, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
4fcc1346-b0f7-316a-b846-3f72db742e01, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
5132039c-50d4-33e8-92bf-9e63862717d6, True, 0.0, 0.25, 1.0, 1.0, 7.08249106686732, 7, -1, 0.504382204732388, 1.0, 0.0, 0.538461538461538, 1.86892729526676, 1.0, -1.0, 0.32636495600331, 0.0, 0.0, 0.538461538461538, 1.86892729526676, 1, -1, 0.32636495600331, 0.0, 0.330718913883074, 0.152639498715265, 1.72422414800388, 1.98431348329844, 0.0, 0.0588736711521337, 0.330718913883074 
5191ba5a-e8a1-3590-9cb0-6eec49c22c74, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
51a05c97-bd76-33a3-b94f-505e13a769b6, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
51e49b88-a199-3d93-a01c-7ade938a55a8, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
560824da-debc-3335-b0c3-7d5802337dff, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
584a3de5-f8c6-3477-ad31-51a78c54da94, False, 0.0, 0.031638418079096, 0.658094681472823, 0.781016949152542, 442.072857617886, 46, -1, 0.582570640689641, 0.658094681472823, 0.0, 0.402586056264197, 10.5798159389365, 1.0, -1.0, 0.114190544740059, 0.0, 0.0, 0.0169491525423729, 1.54308063481525, 1, -1, 0.06214842853996, 0.0, 0.0842577406253374, 0.152890834601063, 55.5964433820162, 5.7632938113162, 0.0, 0.0644548326333433, 0.0842577406253374 
59306c78-506a-30f3-95cc-e6346e4ee713, False, 0.0, 0.00437958052225865, 0.00756939673816248, 0.0881612090680101, 185.478666411769, 35, -1, 0.241191001854377, 0.00756939673816248, 0.0, 0.0177394772387106, 2.35977658407994, 1.0, -1.0, 0.0442427855909692, 0.0, 0.0, 0.00251889168765743, 1.54308063481524, 1, -1, 0.0387100407064639, 0.0, 0.000522019739654965, 0.012909658695618, 10.421188483345, 3.08702265066783, 0.0, 0.0157524660394538, 0.000522019739654965 
5937c936-4d9f-33ae-b481-ff562963df90, False, 0.0, 0.0661375661375661, 0.717948717948718, 0.816358024691358, 54.6102590690028, 22, -1, 0.501503251537667, 0.717948717948718, 0.0, 0.425925925925926, 3.43274444831808, 1.0, -1.0, 0.171952988518931, 0.0, 0.0, 0.037037037037037, 1.54308063481524, 1, -1, 0.135336458843556, 0.0, 0.133311583872854, 0.159951586261462, 9.58519884506764, 3.89465882291874, 0.0, 0.0638580873841014, 0.133311583872854 
59bb7b33-26c0-3a27-a415-bcca9296a4c3, False, 0.0, 0.0733333333333333, 0.619565217391304, 0.791666666666667, 39.0919043920058, 19, -1, 0.485652650486041, 0.619565217391304, 0.0, 0.406531531531532, 3.00483707326346, 1.0, -1.0, 0.184213074322291, 0.0, 0.0, 0.0416666666666667, 1.54308063481524, 1, -1, 0.150719836717312, 0.0, 0.121381981287267, 0.16617570600472, 7.14540173088403, 3.52454252350571, 0.0, 0.0614981021195521, 0.121381981287267 
5ba92fa0-b15f-3c33-84a9-88447e0014bd, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
5c2eae15-f66c-3c0e-898d-3190f40e2246, False, 0.0, 0.00252725554392952, 0.049528621238279, 0.093108755129959, 639.443072614509, 51, -1, 0.31621872133542, 0.049528621238279, 0.0, 0.0121303474016652, 2.26725616372573, 1.0, -1.0, 0.0308766473358613, 0.0, 0.0, 0.00145348837209302, 1.54308063481524, 1, -1, 0.0271059823502997, 0.0, 0.00255405036657766, 0.0207413632264137, 25.1310587010251, 3.29686822554437, 0.0, 0.0156241450884392, 0.00255405036657766 
5c57918e-4979-3990-a6de-41104920efde, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
5c74b9c5-68da-3ecd-a3d4-c9a3d9b97c0e, False, 0.0, 0.0507936507936508, 0.418487394957983, 0.55978835978836, 44.0616574054215, 20, -1, 0.438169387298251, 0.418487394957983, 0.0, 0.308454810495627, 3.14457048939918, 1.0, -1.0, 0.159730031336395, 0.0, 0.0, 0.0285714285714286, 1.54308063481524, 1, -1, 0.128792394112055, 0.0, 0.0694397169023784, 0.124665047072681, 6.84732133398074, 3.16325352121928, 0.0, 0.0493875106957912, 0.0694397169023784 
5d06468c-e168-3b00-bd89-04bb1db47451, False, 0.0, 0.0381205673758865, 0.315448658649399, 0.416281221091582, 26.0136141354118, 15, -1, 0.324657287037322, 0.315448658649399, 0.0, 0.245499181669394, 2.47501564279162, 1.0, -1.0, 0.13384325924728, 0.0, 0.0, 0.0212765957446808, 1.54308063481524, 1, -1, 0.114340544727973, 0.0, 0.0595495325979421, 0.0966404775627642, 4.54298422149032, 2.85013401244378, 0.0, 0.0396047436553047, 0.0595495325979421 
5d1de836-8f39-3f8a-9ac6-d14799bb3b7a, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
5ea2bb21-8877-31c7-9bfe-a5ce00991983, False, 0.0, 0.5, 1.0, 1.0, 2.91457744017593, 3, -1, 0.563621437930307, 1.0, 0.0, 0.6, 1.63819248005864, 1.0, -1.0, 0.47691049988629, 0.0, 0.0, 0.6, 1.63819248005864, 1, -1, 0.47691049988629, 0.0, 0.433012701892219, 0.173205080756888, 0.552690900234979, 0.866025403784439, 0.0, 0.0375469375660487, 0.433012701892219 
5f296280-a537-3380-9a46-07206bc8f856, False, 0.0, 0.0568181818181818, 0.675403225806452, 0.6328125, 35.9804143296366, 18, -1, 0.431395252260306, 0.675403225806452, 0.0, 0.367439516129032, 2.90229631728986, 1.0, -1.0, 0.16491508728477, 0.0, 0.0, 0.03125, 1.54308063481524, 1, -1, 0.13530620894614, 0.0, 0.119972834564716, 0.129375470213365, 5.81038190892127, 2.96907847610082, 0.0, 0.0504548832354981, 0.119972834564716 
602a0e54-5499-3bd5-a581-c14701f8068c, False, 0.0, 0.0935672514619883, 0.496732026143791, 0.625925925925926, 13.9717278466169, 11, -1, 0.420212492830766, 0.496732026143791, 0.0, 0.347736625514403, 2.16795056133571, 1.0, -1.0, 0.218206490792998, 0.0, 0.0, 0.0555555555555556, 1.54308063481524, 1, -1, 0.195761421813244, 0.0, 0.111485893984538, 0.144087737229371, 2.68946816379225, 2.22551310651221, 0.0, 0.0477901331687536, 0.111485893984538 
60567e55-c880-34ab-86df-172b4baf5cca, True, 0.0, 0.0980392156862745, 0.573529411764706, 0.764705882352941, 18.4145693741702, 13, -1, 0.46224472588174, 0.573529411764706, 0.0, 0.397647058823529, 2.33958225955156, 1.0, -1.0, 0.221073564552137, 0.0, 0.0, 0.0588235294117647, 1.54308063481524, 1, -1, 0.194276890754713, 0.0, 0.131373463561347, 0.1731540195734, 3.73953099995262, 2.74873708374511, 0.0, 0.0577535240273735, 0.131373463561347 
60d4a0b4-a462-3cb3-baca-6d9671c35dd7, ?, 0.0, 0.666666666666667, 1.0, 1.0, 2.17818355660857, 2, -1, 0.61078391372244, 1.0, 0.0, 0.666666666666667, 1.58909177830428, 1.0, -1.0, 0.559885260896328, 0.0, 0.0, 0.666666666666667, 1.58909177830428, 1, -1, 0.559885260896328, 0.0, 0.471404520791032, 0.157134840263677, 0.277700527453468, 0.471404520791032, 0.0, 0.0239938550444022, 0.471404520791032 
611849a8-718c-3949-a966-58e57e949171, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6462b517-f421-3131-b8f3-42be67a0bd86, True, 0.0, 0.4, 1.0, 1.0, 3.76219569108363, 4, -1, 0.536875492193159, 1.0, 0.0, 0.571428571428571, 1.69054892277091, 1.0, -1.0, 0.421830743866054, 0.0, 0.0, 0.571428571428571, 1.69054892277091, 1, -1, 0.421830743866054, 0.0, 0.4, 0.171428571428571, 0.82865870732509, 1.2, 0.0, 0.0460178993308422, 0.4 
64ea12c9-d4e9-3ceb-9f70-5f3a8984f6a2, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6621621c-755e-3430-99c0-dd734b990543, False, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
67a79212-14dc-3e23-855a-8b02146f8052, False, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
681eb473-9d38-35ec-b7ff-efd4ed3dabb8, False, 0.0, 0.0295081967213115, 0.152542372881356, 0.206127450980392, 10.463173778988, 9, -1, 0.217447094666512, 0.152542372881356, 0.0, 0.109505208333333, 1.82423720026908, 1.0, -1.0, 0.119110472429908, 0.0, 0.0, 0.0166666666666667, 1.54308063481524, 1, -1, 0.111895225256617, 0.0, 0.033228951773138, 0.0472006127139668, 1.57535880983702, 1.6032082856915, 0.0, 0.0207436954333245, 0.033228951773138 
685ef6f3-864e-3538-b145-63a2716b08fd, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6b1ff5b3-6190-3137-b9a5-c97ec382f6fa, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
6b30fa63-5777-3611-b62a-5f1d3d2cd01d, False, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
